customerID,ChurnProbability,HighRisk
4338-EYCER,0.03,0
3007-FDPEA,0.05,0
6350-XFYGW,0.26,0
4290-BSXUX,0.89,1
8513-OLYGY,0.04,0
0311-QYWSS,0.25,0
8705-DWKTI,0.03,0
8755-IWJHN,0.12,0
0325-XBFAC,0.83,1
4480-QQRHC,0.22,0
0929-PECLO,0.1,0
3680-CTHUH,0.1,0
1202-KKGFU,0.11,0
6112-KTHFQ,0.03,0
1852-XEMDW,0.08,0
2462-XIIJB,0.91,1
4760-XOHVN,0.7266666666666666,1
1820-DJFPH,0.0,0
9426-SXNHE,0.05,0
9068-FHQHD,0.0,0
1269-FOYWN,0.0,0
9470-YFUYI,0.0,0
7817-BOQPW,0.96,1
7402-EYFXX,0.23,0
1853-UDXBW,0.96,1
9895-VFOXH,0.18,0
5458-CQJTA,0.65,0
1230-QAJDW,0.11,0
5701-ZIKJE,0.06,0
5219-YIPTK,0.84,1
5032-MIYKT,0.21,0
7396-VJUZB,0.16,0
9717-QEBGU,0.14,0
5172-RKOCB,0.01,0
6509-TSGWN,0.02,0
3540-RZJYU,0.77,1
3178-CIFOT,0.0,0
2091-MJTFX,0.66,0
4530-NDRKU,0.01,0
5985-TBABQ,0.05,0
9800-ONTFE,0.12,0
6743-HHQPF,0.05,0
8455-HIRAQ,0.08,0
6616-AALSR,0.08,0
0883-EIBTI,0.57,0
9415-ZNBSX,0.02,0
4018-KJYUY,0.04,0
0722-TROQR,0.81,1
7571-YXDAD,0.93,1
3884-UEBXB,0.0,0
8780-RSYYU,0.0,0
5537-UXXVS,0.07,0
1791-PQHBB,0.11,0
8701-DGLVH,0.0,0
8741-LQOBK,0.07,0
3393-FMZPV,0.8,1
8082-GHXOP,0.03,0
6402-ZFPPI,0.8,1
0980-FEXWF,0.02,0
7486-KSRVI,0.68,0
3011-WQKSZ,0.14,0
8443-WVPSS,0.8,1
3006-XIMLN,0.99,1
8218-FFJDS,0.0,0
1986-PHGZF,0.07,0
9965-YOKZB,0.92,1
0504-HHAPI,0.77,1
9360-OMDZZ,0.1,0
6305-YLBMM,0.8,1
0345-XMMUG,0.06,0
8024-XNAFQ,0.01,0
3647-GMGDH,0.83,1
2988-GBIVW,0.11,0
2832-SCUCO,0.15,0
7036-ZZKBD,0.07,0
3791-LGQCY,0.79,1
0265-PSUAE,0.15,0
0463-TXOAK,0.02,0
0594-UFTUL,0.02,0
9509-MPYOD,0.0,0
9128-CPXKI,0.15,0
0129-KPTWJ,0.17,0
8166-ZZTFS,0.64,0
5855-EIBDE,0.01,0
5365-LLFYV,0.225,0
5956-YHHRX,0.29,0
6008-NAIXK,0.11,0
2956-GGUCQ,0.83,1
1928-BXYIV,0.15,0
5760-FXFVO,0.24,0
6595-COKXZ,0.77,1
0961-ZWLVI,0.13,0
5181-OABFK,0.0,0
4007-NHVHI,0.08,0
7816-VGHTO,0.07,0
5871-DGTXZ,0.0,0
7550-WIQVA,0.11,0
7544-ZVIKX,0.07,0
0016-QLJIS,0.0,0
7508-DQAKK,0.0,0
5176-OLSKT,0.01,0
9356-AXGMP,0.13,0
3556-BVQGL,0.0,0
0362-ZBZWJ,0.9,1
8979-CAMGB,0.16,0
4211-MMAZN,0.4192460317460317,0
7581-EBBOU,0.04,0
4274-OWWYO,0.91,1
5073-RZGBK,0.01,0
1541-ETJZO,0.8,1
2192-CKRLV,0.07,0
3154-HMWUU,0.0,0
6119-SPUDB,0.0,0
6522-OIQSX,0.0,0
7813-ZGGAW,0.13,0
8748-HFWBO,0.0,0
1052-QJIBV,0.0,0
1319-YLZJG,0.15,0
4106-HADHQ,0.78,1
0723-FDLAY,0.01,0
3050-RLLXC,0.04,0
9298-WGMRW,0.0,0
2369-UAPKZ,0.78,1
3088-LHEFH,0.18,0
2778-OCLGR,0.85,1
6583-KQJLK,0.29,0
8544-JNBOX,0.0,0
6681-ZSEXG,0.0,0
6139-ZZRBQ,0.0,0
6116-RFVHN,0.21,0
0637-KVDLV,0.93,1
8884-FEEWR,0.0,0
3125-RAHBV,0.0,0
6633-MPWBS,0.79,1
0373-AIVNJ,0.06,0
8785-EPNCG,0.65,0
1682-VCOIO,0.0,0
5729-KLZAR,0.88,1
2072-ZVJJX,0.0,0
8849-AYPTR,0.08,0
9518-IMLHK,0.02,0
1582-RAFML,0.86,1
3646-ITDGM,0.03,0
8740-CRYFY,1.0,1
3569-VLDHH,0.03,0
8224-KDLKN,0.0,0
7594-LZNWR,0.08,0
4001-TSBTV,0.14,0
2962-XPMCQ,0.87,1
8727-XDPUD,0.03,0
1043-UXOVO,0.02,0
1064-FBXNK,0.1,0
3996-ZNWYK,0.0,0
2878-DHMIN,0.0,0
7762-ONLJY,0.05,0
1678-FYZOW,0.89,1
5795-BKOYE,0.0,0
8627-EHGIP,0.7,0
7402-PWYJJ,0.05,0
5480-TBGPH,0.75,1
0018-NYROU,0.21,0
7501-VTYLJ,0.16,0
7608-RGIRO,0.0,0
0480-BIXDE,0.22,0
5895-QSXOD,0.04,0
9814-AOUDH,0.0,0
6175-IRFIT,0.2,0
8760-ZRHKE,0.02,0
1622-HSHSF,0.1,0
8854-CCVSQ,0.92,1
6749-UTDVX,0.07,0
5542-DHSXL,0.07,0
9102-OXKFY,0.03,0
0511-JTEOY,0.6565000000000001,0
5216-WASFJ,0.32,0
7808-DVWEP,0.07,0
7067-KSAZT,0.78,1
2284-VFLKH,0.04,0
0366-NQSHS,0.02,0
6532-YLWSI,0.62,0
3807-BPOMJ,0.08,0
3892-NXAZG,0.0,0
4948-WBBKL,0.2,0
4182-BGSIQ,0.08,0
9300-AGZNL,1.0,1
0988-AADSA,0.0,0
9972-NKTFD,0.04,0
3717-LNXKW,0.06,0
5734-EJKXG,0.12,0
2207-RYYRL,0.0,0
6729-FZWSY,0.0,0
9695-IDRZR,0.07,0
8144-DGHXP,0.0,0
7814-LEEVE,0.27,0
1112-CUNAO,0.84,1
5175-AOBHI,0.87,1
5174-RNGBH,0.77,1
8631-WUXGY,0.18,0
7270-BDIOA,0.86,1
9565-JSNFM,0.68,0
5906-DVAPM,0.01,0
6654-QGBZZ,0.3550238095238095,0
8348-JLBUG,0.05,0
0607-DAAHE,0.68,0
5641-DMBFJ,0.03,0
9200-NLNPD,0.15,0
2664-XJZNO,0.02,0
9732-KPKBW,0.83,1
3339-EAQNV,0.11,0
0921-OHLVP,0.13,0
3389-YGYAI,0.94,1
9560-ARGQJ,0.89,1
8350-NYMVI,0.07,0
1600-DILPE,0.15,0
0536-ESJEP,0.01,0
4654-GGUII,0.06,0
6478-HRRCZ,0.04,0
8510-BBWMU,0.0,0
6857-TKDJV,0.0,0
2360-RDGRO,0.05,0
0584-BJQGZ,0.01,0
5134-IKDAY,0.983,1
1360-XFJMR,0.04,0
3070-DVEYC,0.85,1
5730-RIITO,0.17,0
9058-MJLZC,0.2,0
5707-ORNDZ,0.82,1
0902-XKXPN,0.0,0
5177-RVZNU,0.02,0
0056-EPFBG,0.03,0
8993-IZEUX,0.07,0
8696-JKZNU,0.86,1
5380-AFSSK,0.89,1
8190-ZTQFB,0.07,0
0931-MHTEM,0.08,0
2055-PDADH,0.96,1
7515-LODFU,0.0,0
0440-UEDAI,0.01,0
1337-BOZWO,0.04,0
0868-VJRDR,0.02,0
8714-EUHJO,0.83,1
6344-SFJVH,0.09,0
3950-VPYJB,0.0,0
8041-TMEID,0.05,0
7321-ZNSLA,0.02,0
6941-KXRRV,0.04,0
3721-CNEYS,0.81,1
8727-JQFHV,0.0,0
9475-NNDGC,0.1,0
1355-KUSBG,0.06,0
3688-FTHLT,0.14,0
0899-LIIBW,0.22,0
2568-OIADY,0.7,0
1384-RCUXW,0.17,0
5825-XJOCM,0.01,0
6848-YLDFR,0.04,0
8125-QPFJD,0.0,0
2320-YKQBO,0.03,0
1193-RTSLK,0.76,1
2302-ANTDP,0.61,0
5923-GXUOC,0.91,1
4973-RLZVI,0.11,0
7869-ZYDST,0.03,0
4501-UYKBC,0.04,0
1215-EXRMO,0.0,0
2305-MRGLV,0.07,0
8404-VIOMB,0.01,0
5233-GEEAX,0.89,1
2359-KLTEK,0.06,0
5304-EFJLP,0.0,0
2673-ZALNP,0.03,0
9184-GALIL,0.0,0
4393-RYCRE,0.08,0
9746-MDMBK,0.12,0
3162-ZJZFU,0.08,0
8404-GFGCZ,0.19,0
8875-AKBYH,0.4,0
4432-ADRLB,0.77,1
0533-UCAAU,0.04,0
1394-SUIUH,0.07,0
3521-MNKLV,0.06,0
2533-TIBIX,0.02,0
8993-PHFWD,0.82,1
1565-RHDJD,0.88,1
7137-RYLPP,0.77,1
3765-JXVKY,0.98,1
5092-STPKP,0.06,0
7330-WZLNC,0.94,1
0114-PEGZZ,0.13,0
3359-DSRKA,0.01,0
8639-NHQEI,0.01,0
7161-DFHUF,0.0,0
3957-LXOLK,0.72,1
3720-DBRWL,0.0,0
6635-MYYYZ,0.68,0
8565-WUXZU,0.0,0
5281-BUZGT,0.78,1
4994-OBRSZ,0.04,0
0562-FGDCR,0.0,0
2436-QBZFP,0.1,0
3420-YJLQT,0.32,0
6040-CGACY,0.07,0
6582-PLFUU,0.0,0
8242-PDSGJ,0.01,0
0264-CNITK,0.0,0
0089-IIQKO,0.07,0
7839-NUIAA,0.04,0
6075-QMNRR,0.02,0
5378-IKEEG,0.96,1
5966-EMAZU,0.01,0
0440-EKDCF,0.0,0
4774-HHGGS,0.0,0
2718-GAXQD,0.81,1
2055-BFOCC,0.01,0
8180-AKMJV,0.33,0
4298-OYIFC,0.33,0
5566-SOEZD,0.05,0
9842-EFSYY,0.17,0
2272-WUSPA,0.02,0
4584-LBNMK,0.01,0
3898-GUYTS,0.16,0
0930-EHUZA,0.02,0
6413-XKKPU,0.89,1
9975-SKRNR,0.08,0
3703-KBKZP,0.23,0
1449-XQEMT,0.75,1
2626-URJFX,0.82,1
4973-MGTON,0.0,0
3682-YEUWS,0.03,0
1223-UNPKS,0.0,0
2612-RRIDN,0.94,1
4735-ASGMA,0.86,1
3446-QDSZF,0.11,0
3669-LVWZB,0.82,1
6892-EZDTG,0.89,1
5117-IFGPS,0.22,0
7379-FNIUJ,0.21,0
1627-AFWVJ,0.0,0
9725-SCPZG,0.87,1
5884-GCYMI,0.9633333333333333,1
3217-FZDMN,0.87,1
4486-EFAEB,0.02,0
0060-FUALY,0.19,0
7853-GVUDZ,0.76,1
7480-QNVZJ,0.93,1
6954-OOYZZ,0.14,0
7088-FBAWU,0.03,0
8313-AFGBW,0.03,0
3943-KDREE,0.75,1
9239-ZBZZV,0.93,1
3097-IDVPU,0.04,0
4398-HSCJH,0.69,0
2197-OMWGI,0.05,0
2303-PJYHN,0.02,0
9795-VOWON,0.09,0
1237-WIYYZ,0.01,0
1987-AUELQ,0.0,0
7852-LECYP,0.23,0
4430-UZIPO,0.81,1
4822-LPTYJ,0.06,0
8165-CBKXO,0.01,0
6527-PZFPV,0.01,0
4855-SNKMY,0.79,1
9593-CVZKR,0.0,0
8595-SIZNC,0.02,0
8008-HAWED,0.84,1
7124-UGSUR,0.69,0
1862-SKORY,0.78,1
5236-XMZJY,0.05,0
4827-DPADN,0.0,0
2694-CIUMO,0.2,0
5846-ABOBJ,0.0,0
1439-LCGVL,0.0,0
0909-SDHNU,0.08,0
4647-XXZAM,0.09,0
1502-XFCVR,0.71,1
7740-KKCXF,0.04,0
5360-XGYAZ,0.0,0
9692-TUSXH,0.88,1
7912-SYRQT,0.83,1
3557-HTYWR,0.04,0
4816-JBHOV,0.92,1
8920-NAVAY,0.13,0
1699-TLDLZ,0.0,0
5600-PDUJF,0.13,0
8292-TYSPY,0.66,0
0567-XRHCU,0.0,0
1867-BDVFH,0.83,1
2067-QYTCF,0.07,0
2359-QWQUL,0.62,0
9103-TCIHJ,0.78,1
7407-SUJIZ,0.0,0
9150-KPBJQ,0.04,0
0052-DCKON,0.14,0
3654-ARMGP,0.0,0
9699-UBQFS,0.13,0
9367-TCUYN,0.03,0
1261-FWTTE,0.15,0
3528-HFRIQ,0.12,0
0708-SJDIS,0.06,0
4140-WJAWW,0.65,0
2073-QBVBI,0.15,0
6928-ONTRW,0.0,0
3320-VEOYC,0.35,0
5231-FIQPA,0.0,0
6617-WLBQC,0.07,0
2599-CIPQE,0.02,0
6653-CBBOM,0.84,1
8774-GSBUN,0.0,0
7326-RIGQZ,0.21,0
1401-FTHFQ,0.0,0
3247-ZVOUO,0.89,1
0254-FNMCI,0.01,0
1848-LBZHY,0.1,0
6101-IMRMM,0.84,1
8118-TJAFG,0.27,0
5429-LWCMV,0.14,0
7298-IZWLY,0.095,0
9758-MFWGD,0.06,0
3955-JBZZM,0.14,0
1268-ASBGA,0.93,1
8943-URTMR,0.86,1
4815-TUMEQ,0.04,0
4713-LZDRV,0.94,1
9909-IDLEK,0.15,0
4092-OFQZS,0.0,0
1561-BWHIN,0.0,0
4325-NFSKC,0.9,1
9927-DSWDF,0.25,0
9500-LTVBP,0.25,0
7252-NTGSS,0.12,0
8149-AIQCG,0.16,0
1360-JYXKQ,0.07,0
2955-PSXOE,0.93,1
7762-URZQH,0.65,0
0899-WZRSD,0.07,0
3255-GRXMG,0.04,0
4828-FAZPK,0.13,0
6094-ZIVKX,0.02,0
6925-BAYGL,0.01,0
3262-EIDHV,0.0,0
7354-OIJLX,0.14,0
1376-HHBDV,0.02,0
6907-NZZIJ,0.76,1
6133-OZILE,0.21,0
4135-FRWKJ,0.03,0
2911-UREFD,0.72,1
3744-ZRRDZ,0.92,1
5673-TIYIB,0.79,1
6551-ZCOTS,0.02,0
7191-ADRGF,0.04,0
5018-LXQQG,0.01,0
6892-BOGQE,0.0,0
1602-IJQQE,0.89,1
4628-WQCQQ,0.69,0
1746-TGTWV,0.27,0
5995-SNNEW,0.31,0
8050-WYBND,0.11,0
2821-WARNZ,0.01,0
4879-GZLFH,0.24,0
1644-IRKSF,0.79,1
8314-HTWVE,0.01,0
9402-ROUMJ,0.03,0
2507-QZPQS,0.22,0
7159-NOKYQ,0.03,0
5707-ZMDJP,0.01,0
8779-YIQQA,0.0,0
7136-IHZJA,0.04,0
8966-OIQHG,0.02,0
7074-STDCN,0.03,0
3705-PSNGL,0.59,0
8739-QOTTN,0.02,0
1399-OUPJN,0.0,0
0277-BKSQP,0.1,0
6502-HCJTI,0.79,1
2606-RMDHZ,0.68,0
5774-XZTQC,0.01,0
2676-SSLTO,0.0,0
6266-QHOJZ,0.01,0
7269-JISCY,0.02,0
0363-SVHYR,0.0,0
8547-NSBBO,0.08,0
8258-GSTJK,0.97,1
6861-OKBCE,0.74,1
9940-RHLFB,0.79,1
6591-QGOYB,0.16,0
9070-BCKQP,0.0,0
6421-SZVEM,0.17,0
1328-EUZHC,0.0,0
2995-UPRYS,0.78,1
8878-RYUKI,0.07,0
9633-DENPU,0.06,0
7811-JIVPF,0.06,0
7113-HIPFI,0.0,0
8541-QVFKM,0.18,0
6686-YPGHK,0.64,0
1383-EZRWL,0.65,0
9258-CNWAC,0.0,0
5371-VYLSX,0.19,0
6374-AFWOX,0.02,0
4759-TRPLW,0.87,1
5317-FLPJF,0.0,0
7621-VPNET,0.07,0
6034-YMTOB,0.25,0
8563-IIOXK,0.72,1
4903-CNOZC,0.04,0
4353-HYOJD,0.04,0
8020-BWHYL,0.83,1
7267-FRMJW,0.0,0
2982-VPSGI,0.96,1
4188-FRABG,0.13,0
8199-ZLLSA,0.65,0
4128-ETESU,0.14,0
0620-DLSLK,0.29,0
4625-EWPTF,0.86,1
5980-NOPLP,0.83,1
3850-OKINF,0.04,0
6892-XPFPU,0.76,1
8010-EZLOU,0.96,1
1156-ZFYDO,0.2,0
3295-YVUSR,0.33,0
8016-NCFVO,0.06,0
4119-ZYPZY,0.07,0
5549-ZGHFB,0.0,0
7577-SWIFR,0.38,0
0303-WMMRN,0.01,0
6408-OTUBZ,0.08,0
5204-HMGYF,0.01,0
1078-TDCRN,0.19,0
3727-OVPRY,0.0,0
3797-FKOGQ,0.17,0
7622-NXQZR,0.13,0
6196-HBOBZ,0.04,0
3970-XGJDU,0.01,0
7017-VFULY,0.03,0
5562-YJQGT,0.02,0
8807-OPMBM,0.0,0
5439-WIKXB,0.08,0
9874-QLCLH,0.82,1
8294-UIMBA,0.08,0
8109-YUOHE,0.03,0
5840-NVDCG,0.02,0
8092-NLTGF,0.0,0
5928-QLDHB,0.12,0
9840-EFJQB,0.37,0
0696-UKTOX,0.06,0
4801-KFYKL,0.03,0
3472-OAOOR,0.02,0
6135-OZQVA,0.17,0
8062-YBDOE,0.95,1
2252-JHJGE,0.12,0
4188-PCPIG,0.03,0
6000-APYLU,0.89,1
7105-BENQF,0.02,0
7721-DVEKZ,0.3246309523809523,0
3566-VVORZ,0.05,0
9507-HSMMZ,0.01,0
2480-SQIOB,0.13,0
0947-IDHRQ,0.74,1
7813-TKCVO,0.01,0
0128-MKWSG,0.03,0
3672-YITQD,0.87,1
4350-ZTLPI,0.03,0
9048-JVYVF,0.76,1
0361-HJRDX,0.0,0
5727-MYATE,0.0,0
3823-KYNQY,0.05,0
8988-ECPJR,0.73,1
7570-WELNY,0.01,0
3021-VLNRJ,0.01,0
3776-EKTKM,0.98,1
2080-CAZNM,0.29,0
1028-FFNJK,0.2,0
6907-FLBER,0.24,0
3001-UNBTL,0.24,0
5982-PSMKW,0.03,0
3507-GASNP,0.01,0
7096-ZNBZI,0.0,0
1902-XBTFB,0.87,1
1676-MQAOA,0.02,0
0786-IVLAW,0.05,0
7566-DSRLQ,0.01,0
0643-OKLRP,0.82,1
7245-JMTTQ,0.12,0
6050-IJRHS,0.03,0
6202-JVYEU,0.02,0
8591-TKMZH,0.02,0
0734-OXWBT,0.13,0
4282-ACRXS,0.17,0
0365-TRTPY,0.11,0
7349-ALMUX,0.0,0
9381-NDKME,0.76,1
6502-KUGLL,0.05,0
1841-YSJGV,0.0,0
2794-XIMMO,0.7,0
8382-SHQEH,0.91,1
3511-BFTJW,0.0,0
7668-XCFYV,0.12,0
2983-ZANRP,0.86,1
7845-URHJN,0.69,0
3034-ZBEQN,0.69,0
5018-HEKFO,0.01,0
2923-ARZLG,0.08,0
3976-NLDEZ,0.46197619047619043,0
2282-YGNOR,0.01,0
5336-UFNZP,0.11,0
6854-EXGSF,0.11,0
1241-EZFMJ,0.0,0
9233-PSYHO,0.08,0
5376-PCKNB,0.04,0
8044-BGWPI,0.06,0
4060-LDNLU,0.21,0
3589-PPVKW,0.18,0
8327-LZKAS,0.73,1
5887-IKKYO,0.09,0
1075-BGWOH,0.86,1
1755-RMCXH,0.07,0
0302-JOIVN,0.92,1
3858-XHYJO,0.06,0
4299-SIMNS,0.21,0
7025-IWFHT,0.05,0
6261-LHRTG,0.02,0
7841-FCRQD,0.07,0
2056-EVGZL,0.03,0
8777-MBMTS,0.02,0
7753-USQYQ,0.01,0
5366-IJEQJ,0.86,1
7661-CPURM,0.11,0
6233-HXJMX,0.13,0
5902-WBLSE,0.0,0
1981-INRFU,0.96,1
4971-PUYQO,0.69,0
3239-TPHPZ,0.01,0
5115-GZDEL,0.0,0
3338-CVVEH,0.26,0
8485-GJCDN,0.82,1
2615-YVMYX,0.1,0
2851-STERV,0.07,0
4393-GEADV,0.01,0
8486-AYEQH,0.19,0
1527-SXDPN,0.6,0
6029-WTIPC,0.91,1
8634-CILSZ,0.64,0
5419-JKZNQ,0.13,0
2495-KZNFB,0.2,0
1409-PHXTF,0.04,0
4560-WQAQW,0.03,0
9591-YVTEB,0.13,0
9309-BZGNT,0.08,0
4274-DRSQT,0.04,0
2027-DNKIV,0.03,0
8075-GXIUB,0.04,0
2885-HIJDH,0.0,0
5424-RLQLC,0.08,0
6682-QJDGB,0.65,0
6507-DTJZV,0.08,0
8780-IXSTS,0.79,1
7673-BQGKU,0.0,0
6723-WSNTY,0.06,0
9530-EHPOH,0.84,1
2725-IWWBA,0.02,0
0345-HKJVM,0.86,1
1061-PNTHC,0.06,0
0394-YONDK,0.0,0
6574-MCOEH,0.05,0
7399-QHBJS,0.02,0
3049-SOLAY,0.92,1
0997-YTLNY,0.04,0
3317-HRTNN,0.81,1
9479-HYNYL,0.0,0
3235-ETOOB,0.9,1
9708-KFDBY,0.06,0
8058-INTPH,1.0,1
3642-GKTCT,0.01,0
0774-RMNUW,0.0,0
1334-PDUKM,0.04,0
0756-MPZRL,0.04,0
2242-MFOTG,0.05,0
2927-CVULT,0.04,0
2144-BFDSO,0.08,0
8745-PVESG,0.03,0
7647-GYYKX,0.0,0
5647-FXOTP,0.09,0
5569-OUICF,0.74,1
8821-XNHVZ,0.93,1
2082-OJVTK,0.85,1
9700-ISPUP,0.1,0
9839-ETQOE,0.06,0
6078-VESFR,0.16,0
9027-TMATR,0.03,0
5940-NFXKV,0.88,1
1941-HOSAM,0.27,0
9110-HSGTV,0.0,0
0704-VCUMB,0.0,0
6171-ZTVYB,0.03,0
8053-WWDRO,0.75,1
9564-KCLHR,0.75,1
1935-IMVBB,0.14,0
2535-PBCGC,0.0,0
2082-CEFLT,0.95,1
1470-PSXNM,0.08,0
1213-NGCUN,0.91,1
2498-XLDZR,0.03,0
9866-OCCKE,0.01,0
5338-YHWYT,0.01,0
7718-UPSKJ,0.12,0
8731-WBBMB,0.03,0
1448-CYWKC,0.06,0
7901-IIDQV,0.05,0
2690-DVRVK,0.02,0
5688-KZTSN,0.59,0
1270-XKUCC,0.0,0
0334-ZFJSR,0.0,0
2894-QOJRX,0.76,1
5747-PMBSQ,0.91,1
5583-EJXRD,0.02,0
4565-EVZMJ,0.04,0
3143-JQEGI,0.81,1
6386-SZZKH,0.6,0
3327-YBAKM,0.02,0
9441-QHEVC,0.01,0
6705-LNMDD,0.08,0
2580-ASVVY,0.01,0
3370-GQEAL,0.14,0
5032-USPKF,0.06,0
2982-IHMFT,0.98,1
3521-SYVOR,0.7,0
4254-QPEDE,0.02,0
6283-GITPX,0.01,0
9526-JAWYF,0.73,1
0771-CHWSK,0.0,0
9788-HNGUT,0.02,0
9495-REDIY,0.04,0
5375-XLDOF,0.07,0
1172-VIYBP,0.0,0
5649-VUKMC,0.85,1
6559-PDZLR,0.22,0
8992-OBVDG,0.08,0
4273-MBHYA,0.26,0
4724-WXVWF,0.13,0
5701-GUXDC,0.03,0
1460-UZPRJ,0.0,0
6082-GLJIX,0.03,0
5143-EGQFK,0.81,1
4919-IKATY,0.78,1
2495-TTHBQ,0.05,0
0485-ZBSLN,0.01,0
3810-PJUHR,0.0,0
9050-QLROH,0.68,0
0847-HGRML,0.04,0
8232-CTLKO,0.05,0
9227-YBAXE,0.01,0
6168-WFVVF,0.88,1
9860-LISIZ,0.0,0
0112-QAWRZ,0.23,0
0877-SDMBN,0.76,1
2786-GCDPI,0.2,0
4043-MKDTV,0.02,0
8065-YKXKD,0.82,1
9637-EIHEQ,0.75,1
9229-RQABD,0.03,0
8313-KTIHG,0.13,0
5320-BRKGK,0.01,0
6284-KMNUF,0.08,0
9689-PTNPG,0.78,1
9465-RWMXL,0.8,1
6229-UOLQL,0.05,0
2362-IBOOY,0.9,1
3137-LUPIX,0.14,0
0843-WTBXE,0.71,1
6143-JQKEA,0.32,0
8676-OOQEJ,0.08,0
5515-IDEJJ,0.65,0
9701-CDXHR,0.11,0
7450-NWRTR,0.95,1
8124-NZVGJ,0.15,0
2162-FRZAA,0.0,0
5376-DEQCP,0.94,1
5118-MUEYH,0.09,0
9095-HFAFX,0.93,1
5627-TVBPP,0.01,0
2379-ENZGV,0.95,1
3936-QQFLL,0.01,0
2589-AYCRP,0.0,0
4067-HLYQI,0.21,0
5124-EOGYE,0.0,0
5057-RKGLH,0.0,0
0292-WEGCH,0.07,0
8910-ICHIU,0.09,0
4097-YODCF,0.09,0
9715-WZCLW,0.03,0
9786-YWNHU,0.0,0
6407-GSJNL,0.0,0
6005-OBZPH,0.88,1
4049-ZPALD,0.03,0
7932-WPTDS,0.95,1
3733-UOCWF,0.0,0
6833-JMZYP,0.26,0
2722-VOJQL,0.73,1
1310-QRITU,0.15,0
8961-QDZZJ,0.12,0
9715-SBVSU,0.03,0
8490-BXHEO,0.22,0
7173-TETGO,0.02,0
7929-SKFGK,0.04,0
2300-RQGOI,0.01,0
3563-SVYLG,0.01,0
5228-EXCET,0.8,1
6435-VWCCY,0.06,0
4998-IKFSE,0.12,0
8630-QSGXK,0.01,0
2455-USLMV,0.05,0
7394-FKDNK,0.92,1
9488-FVZCC,0.01,0
6331-LWDTQ,0.76,1
5995-WWKKG,0.01,0
1597-FZREH,0.81,1
7879-CGSFV,0.06,0
9921-EZKBY,0.07,0
7432-FFVAR,0.03,0
7246-ZGQDF,0.3,0
7000-WCEVQ,0.62,0
0727-IWKVK,0.89,1
5959-BELXA,0.81,1
4456-RHSNB,0.07,0
3512-IZIKN,0.62,0
2481-SBOYW,0.0,0
7109-MFBYV,0.06,0
1833-TCXKK,0.23,0
1832-PEUTS,0.01,0
6141-OOXUQ,0.49495238095238103,0
8660-BUETV,0.14,0
0580-PIQHM,0.08,0
5696-CEIQJ,0.02,0
7503-ZGUZJ,0.98,1
1696-HXOWK,0.01,0
3026-ATZYV,0.11,0
4012-YCFAI,0.0,0
2506-TNFCO,0.96,1
9970-QBCDA,0.13,0
8718-PTMEZ,0.69,0
9496-IVVRP,0.04,0
2207-OBZNX,0.73,1
2657-VPXTA,0.24,0
6551-VLJMV,0.0,0
1221-GHZEP,0.02,0
9289-LBQVU,0.01,0
6142-VSJQO,0.84,1
3458-IDMFK,0.0,0
6933-FHBZC,0.04,0
0221-NAUXK,0.0,0
9770-KXGQU,0.06,0
6437-UKHMV,0.92,1
6538-POCHL,0.2,0
6726-NNFWD,0.01,0
3002-WQZWT,0.12,0
4277-UDIEF,0.03,0
1208-NBVFH,0.18,0
4912-PIGUY,0.31,0
1114-CENIM,0.59,0
6060-DRTNL,0.82,1
2725-TTRIQ,0.0,0
3374-TTZTK,0.05,0
8990-ZXLSU,0.19,0
2275-RBYQS,0.47009523809523807,0
8473-VUVJN,0.99,1
6289-CPNLD,0.66,0
5536-SLHPM,0.8,1
4419-UJMUS,0.09,0
7794-JASDG,0.07,0
7609-YBPXG,0.0,0
5519-TEEUH,0.0,0
7856-GANIL,0.06,0
0804-XBFBV,0.14,0
2676-OXPPQ,0.12,0
3703-TTEPD,0.03,0
2799-TSLAG,0.0,0
0196-VULGZ,0.91,1
8837-VVWLQ,0.78,1
2696-NARTR,0.77,1
2208-NKVVH,0.0,0
7614-QVWQL,0.67,0
1976-CFOCS,0.87,1
4631-OACRM,0.88,1
7139-JZFVG,0.01,0
4987-GQWPO,0.03,0
3755-JBMNH,0.86,1
1757-TCATG,0.0,0
6345-ULYRW,0.66,0
4776-XSKYQ,0.09,0
8048-DSDFQ,0.267436507936508,0
5753-QQWPW,0.02,0
6010-DDPPW,0.0,0
1809-DMJHQ,0.77,1
6693-FRIRW,0.14,0
6586-MYGKD,0.03,0
3173-NVMPX,0.03,0
0248-PGHBZ,0.02,0
0623-GDISB,0.29,0
2892-GESUL,0.0,0
6923-EFPNL,0.8,1
7472-EQOAV,0.03,0
9574-RKJIF,0.79,1
2043-WVTQJ,0.21,0
8034-RYTVV,0.01,0
3863-QSTYI,0.03,0
2619-WFQWU,0.95,1
5044-LRQAQ,0.24,0
1716-LSAMB,0.06,0
1333-PBMXB,0.01,0
6546-OPBBH,0.01,0
5985-BEHZK,0.02,0
9127-QRZMH,0.02,0
5919-VCZYM,0.01,0
9644-KVCNC,0.06,0
2137-DQMEV,0.03,0
8174-LNWMW,0.01,0
9279-CJEOJ,0.21,0
7964-VEXDG,0.12,0
2404-JIBFC,0.01,0
0778-NELLA,0.73,1
8029-XYPWT,0.0,0
4614-NUVZD,0.99,1
4632-PAOYU,0.0,0
3803-KMQFW,0.8,1
